client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,avg_score,score_trend,academic_risk,attendance_rate,avg_lesson_attendance,attendance_trend,days_since_last_attendance,lifetime_days,age_group,has_parent,subscribed,has_vk,communication_count,avg_duration_lesson,score_volatility
887,Ученик_887,13,13.12.2012,79971207628,student887@example.com,Дмитрий,Реклама,2024-05-05,10,9,2024-07-05,,76,78,Клиент,Южный,Елена,Да,,1,4.65,-0.005711867992384213,0,0.9,0.9,0.0,482,697,13-15,True,1,False,1,1.25,0.6350852961085881
888,Ученик_888,12,19.12.2013,79934065444,student888@example.com,Анна,Давно знаю,2026-02-02,10,10,2026-11-02,,74,83,Клиент,Северный,Елена,Нет,vk.com/id123,0,2.8,0.026086956521739115,0,1.0,1.0,0.0,-183,59,10-12,True,0,True,1,1.45,0.42426406871192873
889,Ученик_889,10,27.07.2015,79800982881,student889@example.com,Анна,Реклама,2026-01-29,7,7,2026-10-02,,79,91,Клиент,Основной,Елена,Да,vk.com/id123,0,3.57,-0.0004658537062772722,0,1.0,1.0,0.0,-153,63,10-12,True,1,True,1,1.7142857142857142,0.5085928299402842
890,Ученик_890,11,18.06.2014,79002099126,student890@example.com,Ольга,Реклама,2025-08-14,10,6,,,52,65,Клиент,Северный,,Да,,1,2.4,-0.018132795810075118,1,0.6,0.6,0.0,236,231,10-12,False,1,False,1,1.6,1.0931605554537722
891,Ученик_891,17,09.05.2008,79130693381,student891@example.com,Ольга,Давно знаю,2024-10-27,4,4,,2025-05-01,68,70,Клиент,Южный,Елена,Нет,,0,4.55,0.00697674418604651,0,1.0,1.0,0.0,660,522,16-18,True,0,False,1,1.5,0.636396103067893
892,Ученик_892,14,27.07.2011,79986115359,student892@example.com,Юлиана,Сайт,2025-03-15,3,2,,,63,66,Бывший клиент,Северный,Елена,Да,vk.com/id123,1,2.35,-0.0012997347480106318,1,0.6666666666666666,0.6666666666666666,0.0,394,383,13-15,True,1,True,1,1.1666666666666667,1.2396235987858033
893,Ученик_893,10,26.10.2015,79740397560,student893@example.com,Дмитрий,Давно знаю,2025-10-08,9,6,,,77,83,Бывший клиент,Северный,,Да,vk.com/id123,0,3.25,-0.03913043478260875,1,0.6666666666666666,0.6666666666666666,0.0,173,176,10-12,False,1,True,1,1.6111111111111112,0.636396103067893
894,Ученик_894,11,29.11.2014,79515360022,student894@example.com,Анна,Реклама,2024-05-16,8,6,,2024-10-08,76,86,Клиент,Северный,Елена,Да,vk.com/id123,0,3.86,-0.006079642248722308,0,0.75,0.75,0.0,604,686,10-12,True,1,True,1,1.4375,0.531843156256751
895,Ученик_895,10,06.06.2015,79365933326,student895@example.com,Ольга,Сайт,2026-02-18,3,3,2026-01-03,,88,99,Клиент,Основной,,Нет,vk.com/id123,0,4.09,0.006248508080935727,0,1.0,1.0,0.0,-154,43,10-12,False,0,True,1,1.1666666666666667,0.7081162132224987
896,Ученик_896,17,14.07.2008,79671463117,student896@example.com,Юлиана,Реклама,2025-05-06,8,4,,,63,74,Клиент,Северный,Елена,Нет,vk.com/id123,0,4.05,-0.01140939597315436,0,0.5,0.5,0.0,117,331,16-18,True,0,True,1,1.4375,1.202081528017131
897,Ученик_897,11,21.02.2015,79986893059,student897@example.com,Юлиана,Давно знаю,2025-03-08,10,8,,2025-12-05,52,65,Клиент,Северный,Елена,Да,vk.com/id123,0,3.1,-0.0004944975032724113,0,0.8,0.8,0.0,180,390,10-12,True,1,True,1,1.65,0.46475800154488983
898,Ученик_898,14,29.05.2011,79912604654,student898@example.com,Юлиана,Соцсети,2025-07-27,6,2,,2025-10-10,72,75,Бывший клиент,Северный,,Да,vk.com/id123,1,1.76,-0.018281413565317834,1,0.3333333333333333,0.3333333333333333,0.0,298,249,13-15,False,1,True,1,1.3333333333333333,1.0784247771634328
899,Ученик_899,15,25.05.2010,79498440715,student899@example.com,Анна,Соцсети,2024-08-26,6,5,2024-06-09,,75,86,Клиент,Северный,Елена,Да,,1,4.04,0.00992115162037036,0,0.8333333333333334,0.8333333333333334,0.0,479,584,13-15,True,1,False,1,1.6666666666666667,0.6913754406977441
900,Ученик_900,10,23.05.2015,79631159790,student900@example.com,Ольга,Давно знаю,2024-06-21,11,11,2024-05-07,,77,91,Клиент,Основной,Елена,Да,,1,4.73,-0.001397615078856267,0,1.0,1.0,0.0,572,650,10-12,True,1,False,1,1.7727272727272727,0.4131182235954577
901,Ученик_901,17,31.03.2009,79381598412,student901@example.com,Юлиана,Друг,2024-11-21,3,0,2024-04-12,,49,62,Клиент,Северный,Елена,Да,vk.com/id123,1,2.0,-0.006475669396091372,1,0.0,0.0,0.0,567,497,16-18,True,1,True,1,1.6666666666666667,0.8024961059095552
902,Ученик_902,15,24.05.2010,79334649743,student902@example.com,Анна,Соцсети,2024-12-20,7,7,,2025-02-03,65,72,Клиент,Южный,,Да,vk.com/id123,0,4.1,-0.0018059452356430027,0,1.0,1.0,0.0,213,468,13-15,False,1,True,1,1.2857142857142858,0.5549774770204643
903,Ученик_903,12,07.05.2013,79331436631,student903@example.com,Ольга,Сайт,2025-12-13,5,4,,2026-02-02,49,51,Клиент,Южный,Елена,Да,vk.com/id123,1,4.5,-0.02439024390243904,0,0.8,0.8,0.0,-60,110,10-12,True,1,True,1,1.5,0.7071067811865476
904,Ученик_904,12,29.09.2013,79209816802,student904@example.com,Анна,Давно знаю,2025-09-05,9,9,2025-06-09,,39,40,Клиент,Основной,,Да,,1,3.75,0.0099099099099099,0,1.0,1.0,0.0,144,209,10-12,False,1,False,1,1.7222222222222223,0.7778174593052021
905,Ученик_905,10,23.12.2015,79643989866,student905@example.com,Ольга,Давно знаю,2025-10-07,5,3,,,76,82,Клиент,Южный,,Нет,,0,2.0,-4.757855935405379e-18,1,0.6,0.6,0.0,142,177,10-12,False,0,False,1,1.4,0.0
906,Ученик_906,12,13.06.2013,79174246814,student906@example.com,Ольга,Друг,2025-12-16,9,5,,,68,70,Бывший клиент,Основной,Елена,Нет,,0,3.43,-0.0016564638098667502,0,0.5555555555555556,0.5555555555555556,0.0,-121,107,10-12,True,0,False,1,1.6111111111111112,0.5023753102820165
907,Ученик_907,15,16.03.2011,79669929016,student907@example.com,Анна,Соцсети,2025-03-06,5,3,,2025-12-06,85,98,Бывший клиент,Основной,Елена,Да,vk.com/id123,1,2.43,0.0048676566384387365,1,0.6,0.6,0.0,119,392,13-15,True,1,True,1,1.5,0.7804150299985382
908,Ученик_908,12,18.10.2013,79079168231,student908@example.com,Анна,Соцсети,2024-12-18,11,9,2025-01-01,,53,67,Клиент,Северный,Елена,Да,,0,1.3,-0.0038736431272106404,1,0.8181818181818182,0.8181818181818182,0.0,120,470,10-12,True,1,False,1,1.5,0.3559026084010437
909,Ученик_909,16,07.02.2010,79031874640,student909@example.com,Ольга,Реклама,2024-04-13,10,8,,,85,96,Клиент,Основной,Елена,Нет,vk.com/id123,0,2.35,-0.030681818181818185,1,0.8,0.8,0.0,573,719,16-18,True,0,True,1,1.3,1.9091883092036785
910,Ученик_910,12,06.01.2014,79191707402,student910@example.com,Ольга,Реклама,2024-11-20,6,6,2024-02-12,,83,95,Клиент,Основной,Елена,Нет,vk.com/id123,0,1.0,-4.297481650747182e-19,1,1.0,1.0,0.0,305,498,10-12,True,0,True,1,1.6666666666666667,0.0
911,Ученик_911,10,22.11.2015,79363336272,student911@example.com,Юлиана,Давно знаю,2024-08-05,7,7,,2024-03-10,51,59,Клиент,Основной,Елена,Да,,0,1.93,-0.044039735099337715,1,1.0,1.0,0.0,480,605,10-12,True,1,False,1,1.5714285714285714,1.6165807537309522
912,Ученик_912,12,04.12.2013,79127231238,student912@example.com,Ольга,Сайт,2024-09-23,9,8,,,36,38,Клиент,Основной,Елена,Нет,vk.com/id123,0,3.23,0.0669939577039275,0,0.8888888888888888,0.8888888888888888,0.0,507,556,10-12,True,0,True,1,1.3888888888888888,1.429452109492771
913,Ученик_913,16,30.01.2010,79643761010,student913@example.com,Анна,Реклама,2026-01-16,10,10,,,60,64,Клиент,Северный,Елена,Нет,,0,2.53,-0.009383381593520234,0,1.0,1.0,0.0,-245,76,16-18,True,0,False,1,1.45,0.8035634920242988
914,Ученик_914,13,01.12.2012,79351844369,student914@example.com,Анна,Давно знаю,2024-08-26,6,5,,,82,86,Клиент,Основной,Елена,Нет,vk.com/id123,0,2.7,-0.006822961199824367,0,0.8333333333333334,0.8333333333333334,0.0,661,584,13-15,True,0,True,1,1.5,0.9591663046625438
915,Ученик_915,15,14.11.2010,79179780397,student915@example.com,Дмитрий,Реклама,2025-07-08,3,3,,2025-04-09,50,58,Клиент,Южный,,Да,,0,1.14,-0.004845825047429661,1,1.0,1.0,0.0,-1,268,13-15,False,1,False,1,1.5,0.3779644730092272
916,Ученик_916,17,11.05.2008,79345554954,student916@example.com,Ольга,Друг,2025-09-24,10,9,2025-07-10,,79,92,Клиент,Южный,Елена,Нет,vk.com/id123,0,3.48,-3.243593902042989e-05,0,0.9,0.9,0.0,173,190,16-18,True,0,True,1,1.5,0.6140032573203499
917,Ученик_917,10,15.04.2015,79222478872,student917@example.com,Дмитрий,Соцсети,2025-06-01,11,11,2025-05-06,,50,54,Клиент,Основной,Елена,Нет,vk.com/id123,0,2.95,-0.013745781777277881,1,1.0,1.0,0.0,239,305,10-12,True,0,True,1,1.4090909090909092,0.8888194417315588
918,Ученик_918,16,18.08.2009,79613504282,student918@example.com,Дмитрий,Реклама,2024-05-15,8,4,,,30,38,Бывший клиент,Основной,,Нет,,0,2.8,-0.0038235294117647052,0,0.5,0.5,0.0,481,687,16-18,False,0,False,1,1.6875,0.6055300708194982
919,Ученик_919,16,27.09.2009,79557079511,student919@example.com,Юлиана,Сайт,2025-09-26,6,3,2025-05-10,,49,58,Бывший клиент,Северный,,Да,,1,2.33,0.01627175178577047,1,0.5,0.5,0.0,142,188,16-18,False,1,False,1,1.3333333333333333,1.081280105553906
920,Ученик_920,13,15.03.2013,79439109702,student920@example.com,Ольга,Соцсети,2025-04-26,3,3,2025-10-05,,51,65,Клиент,Северный,Елена,Нет,,0,2.9,-0.021917808219178082,1,1.0,1.0,0.0,148,341,13-15,True,0,False,1,1.8333333333333333,1.1313708498984762
921,Ученик_921,17,26.10.2008,79285212538,student921@example.com,Дмитрий,Сайт,2024-05-22,8,3,,,49,55,Бывший клиент,Южный,,Нет,vk.com/id123,0,2.62,-0.004468888070692195,0,0.375,0.375,0.0,604,680,16-18,False,0,True,1,1.5625,0.5932958789676529
922,Ученик_922,10,22.02.2016,79076610062,student922@example.com,Юлиана,Сайт,2024-12-17,4,2,,2025-02-03,70,75,Клиент,Северный,Елена,Да,vk.com/id123,0,1.55,-0.01246085266887644,1,0.5,0.5,0.0,244,471,10-12,True,1,True,1,1.625,0.5718391382198319
923,Ученик_923,10,24.12.2015,79800164591,student923@example.com,Анна,Сайт,2024-04-08,6,4,2024-09-04,2024-03-06,55,56,Бывший клиент,Южный,Елена,Нет,,0,1.0,-6.087675061492388e-18,1,0.6666666666666666,0.6666666666666666,0.0,484,724,10-12,True,0,False,1,1.6666666666666667,0.0
924,Ученик_924,10,29.12.2015,79826862906,student924@example.com,Анна,Друг,2024-05-27,11,6,2024-07-06,,42,53,Бывший клиент,Северный,Елена,Нет,vk.com/id123,0,1.1,-2.2877923686379877e-17,1,0.5454545454545454,0.5454545454545454,0.0,635,675,10-12,True,0,True,1,1.6818181818181819,0.0
925,Ученик_925,14,11.10.2011,79929287169,student925@example.com,Дмитрий,Соцсети,2024-10-09,8,8,2024-12-10,2024-10-12,59,62,Клиент,Северный,Елена,Да,,0,2.87,-0.015366756950970102,1,1.0,1.0,0.0,630,540,13-15,True,1,False,1,1.3125,1.3576941236277535
926,Ученик_926,13,19.12.2012,79365780431,student926@example.com,Анна,Соцсети,2025-11-16,5,5,,,62,67,Клиент,Основной,Елена,Нет,,0,2.07,-0.01954322347991584,1,1.0,1.0,0.0,233,137,13-15,True,0,False,1,1.6,1.1484979839109946
927,Ученик_927,10,30.12.2015,79402331243,student927@example.com,Дмитрий,Соцсети,2025-01-12,5,4,,2025-06-03,44,53,Клиент,Основной,,Нет,vk.com/id123,0,4.0,0.017135812615574286,0,0.8,0.8,0.0,424,445,10-12,False,0,True,1,1.5,0.692820323027551
928,Ученик_928,11,30.01.2015,79242118734,student928@example.com,Юлиана,Сайт,2025-04-24,8,5,2025-08-05,,70,84,Клиент,Северный,Елена,Нет,,0,4.24,-0.005832594943229815,0,0.625,0.625,0.0,208,343,10-12,True,0,False,1,1.375,0.6347102826149446
929,Ученик_929,12,11.09.2013,79165024710,student929@example.com,Ольга,Друг,2025-06-07,8,8,2025-09-06,,77,79,Клиент,Северный,Елена,Да,vk.com/id123,0,3.99,-0.003309005350158095,0,1.0,1.0,0.0,330,299,10-12,True,1,True,1,1.5,1.0205040771249136
930,Ученик_930,11,01.06.2014,79573904893,student930@example.com,Дмитрий,Друг,2025-01-06,6,6,2025-10-01,,36,40,Клиент,Северный,Елена,Да,,0,4.36,-0.004446329726572304,0,1.0,1.0,0.0,212,451,10-12,True,1,False,1,1.5833333333333333,0.4859943170351648
931,Ученик_931,13,09.02.2013,79184064756,student931@example.com,Дмитрий,Сайт,2025-06-06,4,4,,,32,44,Клиент,Основной,Елена,Нет,vk.com/id123,0,2.83,-0.028019023986765916,1,1.0,1.0,0.0,391,300,13-15,True,0,True,1,1.375,2.0207259421636903
932,Ученик_932,14,06.01.2012,79304746849,student932@example.com,Дмитрий,Давно знаю,2025-08-02,10,8,2025-11-08,,72,81,Бывший клиент,Основной,,Да,vk.com/id123,1,3.05,-0.0012867091830130277,0,0.8,0.8,0.0,205,243,13-15,False,1,True,1,1.7,0.9418067742376882
933,Ученик_933,17,04.05.2008,79184496457,student933@example.com,Юлиана,Друг,2024-07-28,10,7,2024-09-08,,81,93,Бывший клиент,Северный,Елена,Нет,vk.com/id123,0,1.32,-0.008010112434302443,1,0.7,0.7,0.0,478,613,16-18,True,0,True,1,1.6,0.7155417527999327
934,Ученик_934,15,08.09.2010,79797943460,student934@example.com,Анна,Соцсети,2024-08-31,4,3,2024-12-09,2024-07-12,86,98,Клиент,Основной,Елена,Да,,1,2.7,0.00959783710713079,0,0.75,0.75,0.0,753,579,13-15,True,1,False,1,1.875,0.7831560082980488
935,Ученик_935,10,21.12.2015,79648228085,student935@example.com,Анна,Реклама,2025-09-10,3,2,,2025-05-11,49,56,Клиент,Южный,Елена,Нет,vk.com/id123,0,3.47,0.005840459720028322,0,0.6666666666666666,0.6666666666666666,0.0,-1,204,10-12,True,0,True,1,2.0,0.8260635280539581
936,Ученик_936,10,09.06.2015,79068687310,student936@example.com,Дмитрий,Реклама,2025-02-07,11,10,2025-10-02,,68,71,Клиент,Северный,,Да,vk.com/id123,1,3.9,-0.008568019093078765,0,0.9090909090909091,0.9090909090909091,0.0,212,419,10-12,False,1,True,1,1.5,0.7788880963698614
937,Ученик_937,15,01.12.2010,79496815461,student937@example.com,Ольга,Друг,2026-01-20,5,5,,,79,86,Клиент,Южный,Елена,Нет,,0,4.04,0.0073684333465698,0,1.0,1.0,0.0,-244,72,13-15,True,0,False,1,1.4,0.6604471789556499
938,Ученик_938,13,18.02.2013,79658233277,student938@example.com,Дмитрий,Сайт,2024-06-08,3,3,,2024-10-09,88,94,Бывший клиент,Основной,Елена,Нет,,0,1.9,-0.01261261261261261,1,1.0,1.0,0.0,-1,663,13-15,True,0,False,1,1.5,0.9899494936611666
939,Ученик_939,13,04.01.2013,79750164093,student939@example.com,Дмитрий,Друг,2025-10-09,5,5,,2025-12-12,52,64,Клиент,Основной,Елена,Да,vk.com/id123,1,4.78,0.007958089060745896,0,1.0,1.0,0.0,326,175,13-15,True,1,True,1,1.7,0.4919349550499537
940,Ученик_940,11,15.01.2015,79441606556,student940@example.com,Ольга,Сайт,2024-05-24,9,8,2024-06-06,2024-11-08,66,79,Клиент,Южный,Елена,Да,vk.com/id123,1,2.7,-0.0320754716981132,1,0.8888888888888888,0.8888888888888888,0.0,543,678,10-12,True,1,True,1,1.5,2.4041630560342617
941,Ученик_941,13,29.09.2012,79484188831,student941@example.com,Юлиана,Давно знаю,2024-08-19,8,5,2024-02-09,,76,90,Клиент,Основной,Елена,Нет,,0,1.66,-0.02138434731027323,1,0.625,0.625,0.0,478,591,13-15,True,0,False,1,1.625,1.2157302332343307
942,Ученик_942,14,21.07.2011,79368999657,student942@example.com,Дмитрий,Давно знаю,2024-12-27,4,2,,,86,90,Клиент,Южный,,Нет,,0,2.13,-0.012977099236641221,1,0.5,0.5,0.0,336,461,13-15,False,0,False,1,1.25,1.05987420637231
943,Ученик_943,11,27.12.2014,79719724388,student943@example.com,Юлиана,Соцсети,2025-06-23,8,8,2025-04-07,,44,55,Клиент,Южный,,Да,vk.com/id123,1,2.68,0.002536071701298163,0,1.0,1.0,0.0,115,283,10-12,False,1,True,1,1.375,0.9826834010334492
944,Ученик_944,11,12.08.2014,79505504475,student944@example.com,Юлиана,Давно знаю,2024-08-12,10,8,,2024-12-10,52,61,Бывший клиент,Северный,Елена,Да,,0,3.17,-0.003476983349657155,0,0.8,0.8,0.0,540,598,10-12,True,1,False,1,1.3,0.4041451884327381
945,Ученик_945,11,08.01.2015,79083306581,student945@example.com,Юлиана,Давно знаю,2025-09-08,3,3,,,38,51,Клиент,Южный,,Да,,0,3.54,0.013492793621588462,0,1.0,1.0,0.0,296,206,10-12,False,1,False,1,1.3333333333333333,1.047854951794379
946,Ученик_946,14,25.04.2011,79958516125,student946@example.com,Анна,Сайт,2026-02-04,10,10,2026-12-02,,44,52,Клиент,Южный,Елена,Да,vk.com/id123,0,4.85,0.0027522935779816416,0,1.0,1.0,0.0,-214,57,13-15,True,1,True,1,1.3,0.21213203435596445
947,Ученик_947,16,23.08.2009,79056280451,student947@example.com,Юлиана,Давно знаю,2026-02-20,9,9,2026-03-03,,82,93,Клиент,Южный,Елена,Нет,,0,5.0,-1.232328957843187e-17,0,1.0,1.0,0.0,-184,41,16-18,True,0,False,1,1.7222222222222223,0.0
948,Ученик_948,15,25.09.2010,79017221150,student948@example.com,Анна,Реклама,2025-10-09,7,3,,2026-10-01,84,93,Бывший клиент,Северный,Елена,Да,vk.com/id123,0,1.87,0.000906139528172564,1,0.42857142857142855,0.42857142857142855,0.0,265,175,13-15,True,1,True,1,1.5,0.4820590756130958
949,Ученик_949,13,29.03.2013,79855690804,student949@example.com,Анна,Сайт,2026-02-09,9,4,,2026-12-05,83,92,Бывший клиент,Южный,Елена,Да,vk.com/id123,0,1.33,-0.007265035865366928,1,0.4444444444444444,0.4444444444444444,0.0,-184,52,13-15,True,1,True,1,1.6111111111111112,0.5773502691896258
