ФИО,Телефон,Email,№ клиента,Создан,Отв. менеджер,Источник клиента,Записей,Посещений,Дата перв посещ кл,Дата посл посещ кл,"Срок посещ, дн","Срок жизни кл от созд до посл посещ, дн",Статус ученика,Филиал ученика,"Родитель (имя, телефон)",Подписан на рассылку,VK,Не присылать автоуведомления,Возраст,Дата рождения
Ученик_903,79331436631,student903@example.com,903,13.12.2025,Ольга,Сайт,5,4,15.12.2025,02.02.2026,49,51,Клиент,Южный,Елена,Да,vk.com/id123,Да,12,07.05.2013
Ученик_904,79209816802,student904@example.com,904,05.09.2025,Анна,Давно знаю,9,9,06.09.2025,15.10.2025,39,40,Клиент,Основной,,Да,,Да,12,29.09.2013
Ученик_905,79643989866,student905@example.com,905,07.10.2025,Ольга,Давно знаю,5,3,13.10.2025,28.12.2025,76,82,Клиент,Южный,,Нет,,Нет,10,23.12.2015
Ученик_906,79174246814,student906@example.com,906,16.12.2025,Ольга,Друг,9,5,18.12.2025,24.02.2026,68,70,Бывший клиент,Основной,Елена,Нет,,Нет,12,13.06.2013
Ученик_907,79669929016,student907@example.com,907,06.03.2025,Анна,Соцсети,5,3,19.03.2025,12.06.2025,85,98,Бывший клиент,Основной,Елена,Да,vk.com/id123,Да,15,16.03.2011
Ученик_908,79079168231,student908@example.com,908,18.12.2024,Анна,Соцсети,11,9,01.01.2025,23.02.2025,53,67,Клиент,Северный,Елена,Да,,Нет,12,18.10.2013
Ученик_909,79031874640,student909@example.com,909,13.04.2024,Ольга,Реклама,10,8,24.04.2024,18.07.2024,85,96,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,16,07.02.2010
Ученик_910,79191707402,student910@example.com,910,20.11.2024,Ольга,Реклама,6,6,02.12.2024,23.02.2025,83,95,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,12,06.01.2014
Ученик_911,79363336272,student911@example.com,911,05.08.2024,Юлиана,Давно знаю,7,7,13.08.2024,03.10.2024,51,59,Клиент,Основной,Елена,Да,,Нет,10,22.11.2015
Ученик_912,79127231238,student912@example.com,912,23.09.2024,Ольга,Сайт,9,8,25.09.2024,31.10.2024,36,38,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,12,04.12.2013
Ученик_913,79643761010,student913@example.com,913,16.01.2026,Анна,Реклама,10,10,20.01.2026,21.03.2026,60,64,Клиент,Северный,Елена,Нет,,Нет,16,30.01.2010
Ученик_914,79351844369,student914@example.com,914,26.08.2024,Анна,Давно знаю,6,5,30.08.2024,20.11.2024,82,86,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,13,01.12.2012
Ученик_915,79179780397,student915@example.com,915,08.07.2025,Дмитрий,Реклама,3,3,16.07.2025,04.09.2025,50,58,Клиент,Южный,,Да,,Нет,15,14.11.2010
Ученик_916,79345554954,student916@example.com,916,24.09.2025,Ольга,Друг,10,9,07.10.2025,25.12.2025,79,92,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,17,11.05.2008
Ученик_917,79222478872,student917@example.com,917,01.06.2025,Дмитрий,Соцсети,11,11,05.06.2025,25.07.2025,50,54,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,10,15.04.2015
Ученик_918,79613504282,student918@example.com,918,15.05.2024,Дмитрий,Реклама,8,4,23.05.2024,22.06.2024,30,38,Бывший клиент,Основной,,Нет,,Нет,16,18.08.2009
Ученик_919,79557079511,student919@example.com,919,26.09.2025,Юлиана,Сайт,6,3,05.10.2025,23.11.2025,49,58,Бывший клиент,Северный,,Да,,Да,16,27.09.2009
Ученик_920,79439109702,student920@example.com,920,26.04.2025,Ольга,Соцсети,3,3,10.05.2025,30.06.2025,51,65,Клиент,Северный,Елена,Нет,,Нет,13,15.03.2013
Ученик_921,79285212538,student921@example.com,921,22.05.2024,Дмитрий,Сайт,8,3,28.05.2024,16.07.2024,49,55,Бывший клиент,Южный,,Нет,vk.com/id123,Нет,17,26.10.2008
Ученик_922,79076610062,student922@example.com,922,17.12.2024,Юлиана,Сайт,4,2,22.12.2024,02.03.2025,70,75,Клиент,Северный,Елена,Да,vk.com/id123,Нет,10,22.02.2016
Ученик_923,79800164591,student923@example.com,923,08.04.2024,Анна,Сайт,6,4,09.04.2024,03.06.2024,55,56,Бывший клиент,Южный,Елена,Нет,,Нет,10,24.12.2015
Ученик_924,79826862906,student924@example.com,924,27.05.2024,Анна,Друг,11,6,07.06.2024,19.07.2024,42,53,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,10,29.12.2015
Ученик_925,79929287169,student925@example.com,925,09.10.2024,Дмитрий,Соцсети,8,8,12.10.2024,10.12.2024,59,62,Клиент,Северный,Елена,Да,,Нет,14,11.10.2011
Ученик_926,79365780431,student926@example.com,926,16.11.2025,Анна,Соцсети,5,5,21.11.2025,22.01.2026,62,67,Клиент,Основной,Елена,Нет,,Нет,13,19.12.2012
Ученик_927,79402331243,student927@example.com,927,12.01.2025,Дмитрий,Соцсети,5,4,21.01.2025,06.03.2025,44,53,Клиент,Основной,,Нет,vk.com/id123,Нет,10,30.12.2015
Ученик_928,79242118734,student928@example.com,928,24.04.2025,Юлиана,Сайт,8,5,08.05.2025,17.07.2025,70,84,Клиент,Северный,Елена,Нет,,Нет,11,30.01.2015
Ученик_929,79165024710,student929@example.com,929,07.06.2025,Ольга,Друг,8,8,09.06.2025,25.08.2025,77,79,Клиент,Северный,Елена,Да,vk.com/id123,Нет,12,11.09.2013
Ученик_930,79573904893,student930@example.com,930,06.01.2025,Дмитрий,Друг,6,6,10.01.2025,15.02.2025,36,40,Клиент,Северный,Елена,Да,,Нет,11,01.06.2014
Ученик_931,79184064756,student931@example.com,931,06.06.2025,Дмитрий,Сайт,4,4,18.06.2025,20.07.2025,32,44,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,13,09.02.2013
Ученик_932,79304746849,student932@example.com,932,02.08.2025,Дмитрий,Давно знаю,10,8,11.08.2025,22.10.2025,72,81,Бывший клиент,Основной,,Да,vk.com/id123,Да,14,06.01.2012
Ученик_933,79184496457,student933@example.com,933,28.07.2024,Юлиана,Друг,10,7,09.08.2024,29.10.2024,81,93,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,17,04.05.2008
Ученик_934,79797943460,student934@example.com,934,31.08.2024,Анна,Соцсети,4,3,12.09.2024,07.12.2024,86,98,Клиент,Основной,Елена,Да,,Да,15,08.09.2010
Ученик_935,79648228085,student935@example.com,935,10.09.2025,Анна,Реклама,3,2,17.09.2025,05.11.2025,49,56,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,10,21.12.2015
Ученик_936,79068687310,student936@example.com,936,07.02.2025,Дмитрий,Реклама,11,10,10.02.2025,19.04.2025,68,71,Клиент,Северный,,Да,vk.com/id123,Да,10,09.06.2015
Ученик_937,79496815461,student937@example.com,937,20.01.2026,Ольга,Друг,5,5,27.01.2026,16.04.2026,79,86,Клиент,Южный,Елена,Нет,,Нет,15,01.12.2010
Ученик_938,79658233277,student938@example.com,938,08.06.2024,Дмитрий,Сайт,3,3,14.06.2024,10.09.2024,88,94,Бывший клиент,Основной,Елена,Нет,,Нет,13,18.02.2013
Ученик_939,79750164093,student939@example.com,939,09.10.2025,Дмитрий,Друг,5,5,21.10.2025,12.12.2025,52,64,Клиент,Основной,Елена,Да,vk.com/id123,Да,13,04.01.2013
Ученик_940,79441606556,student940@example.com,940,24.05.2024,Ольга,Сайт,9,8,06.06.2024,11.08.2024,66,79,Клиент,Южный,Елена,Да,vk.com/id123,Да,11,15.01.2015
Ученик_941,79484188831,student941@example.com,941,19.08.2024,Юлиана,Давно знаю,8,5,02.09.2024,17.11.2024,76,90,Клиент,Основной,Елена,Нет,,Нет,13,29.09.2012
Ученик_942,79368999657,student942@example.com,942,27.12.2024,Дмитрий,Давно знаю,4,2,31.12.2024,27.03.2025,86,90,Клиент,Южный,,Нет,,Нет,14,21.07.2011
Ученик_943,79719724388,student943@example.com,943,23.06.2025,Юлиана,Соцсети,8,8,04.07.2025,17.08.2025,44,55,Клиент,Южный,,Да,vk.com/id123,Да,11,27.12.2014
Ученик_944,79505504475,student944@example.com,944,12.08.2024,Юлиана,Давно знаю,10,8,21.08.2024,12.10.2024,52,61,Бывший клиент,Северный,Елена,Да,,Нет,11,12.08.2014
Ученик_945,79083306581,student945@example.com,945,08.09.2025,Юлиана,Давно знаю,3,3,21.09.2025,29.10.2025,38,51,Клиент,Южный,,Да,,Нет,11,08.01.2015
Ученик_946,79958516125,student946@example.com,946,04.02.2026,Анна,Сайт,10,10,12.02.2026,28.03.2026,44,52,Клиент,Южный,Елена,Да,vk.com/id123,Нет,14,25.04.2011
Ученик_947,79056280451,student947@example.com,947,20.02.2026,Юлиана,Давно знаю,9,9,03.03.2026,24.05.2026,82,93,Клиент,Южный,Елена,Нет,,Нет,16,23.08.2009
Ученик_948,79017221150,student948@example.com,948,09.10.2025,Анна,Реклама,7,3,18.10.2025,10.01.2026,84,93,Бывший клиент,Северный,Елена,Да,vk.com/id123,Нет,15,25.09.2010
Ученик_949,79855690804,student949@example.com,949,09.02.2026,Анна,Сайт,9,4,18.02.2026,12.05.2026,83,92,Бывший клиент,Южный,Елена,Да,vk.com/id123,Нет,13,29.03.2013
Ученик_950,79603501011,student950@example.com,950,24.07.2025,Дмитрий,Давно знаю,6,5,26.07.2025,13.09.2025,49,51,Клиент,Южный,Елена,Нет,,Нет,16,11.01.2010
Ученик_951,79113693493,student951@example.com,951,06.09.2024,Дмитрий,Друг,4,2,08.09.2024,02.11.2024,55,57,Клиент,Северный,Елена,Да,vk.com/id123,Нет,15,21.12.2010
Ученик_952,79070884445,student952@example.com,952,11.01.2026,Ольга,Соцсети,11,5,24.01.2026,31.03.2026,66,79,Клиент,Южный,,Да,,Нет,12,29.03.2014
Ученик_953,79824145310,student953@example.com,953,06.09.2025,Ольга,Друг,3,3,11.09.2025,14.11.2025,64,69,Клиент,Южный,,Да,,Да,11,08.05.2014
Ученик_954,79727890137,student954@example.com,954,11.08.2024,Анна,Друг,11,6,15.08.2024,21.09.2024,37,41,Бывший клиент,Южный,,Да,,Да,10,12.02.2016
Ученик_955,79548710142,student955@example.com,955,15.01.2025,Дмитрий,Сайт,7,6,18.01.2025,15.03.2025,56,59,Клиент,Южный,,Да,,Да,13,06.01.2013
Ученик_956,79792328358,student956@example.com,956,16.12.2025,Юлиана,Друг,6,4,23.12.2025,16.02.2026,55,62,Клиент,Северный,,Да,,Нет,14,23.07.2011
Ученик_957,79216908504,student957@example.com,957,11.09.2025,Юлиана,Давно знаю,8,6,16.09.2025,31.10.2025,45,50,Клиент,Основной,,Нет,,Нет,13,23.05.2012
Ученик_958,79144168106,student958@example.com,958,16.01.2026,Анна,Давно знаю,5,4,27.01.2026,26.02.2026,30,41,Клиент,Северный,Елена,Нет,,Нет,15,13.05.2010
Ученик_959,79245897637,student959@example.com,959,14.05.2024,Дмитрий,Друг,4,4,23.05.2024,10.08.2024,79,88,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,10,15.03.2016
Ученик_960,79559926223,student960@example.com,960,13.07.2025,Юлиана,Реклама,3,1,21.07.2025,14.09.2025,55,63,Клиент,Северный,Елена,Да,vk.com/id123,Да,10,02.12.2015
Ученик_961,79681146329,student961@example.com,961,29.07.2024,Юлиана,Давно знаю,10,8,08.08.2024,01.11.2024,85,95,Клиент,Основной,Елена,Да,vk.com/id123,Нет,11,18.05.2014
Ученик_962,79457671519,student962@example.com,962,17.08.2025,Анна,Давно знаю,9,7,28.08.2025,05.11.2025,69,80,Клиент,Южный,Елена,Да,vk.com/id123,Нет,13,31.01.2013
Ученик_963,79618928228,student963@example.com,963,27.03.2025,Анна,Реклама,8,4,29.03.2025,05.05.2025,37,39,Клиент,Северный,Елена,Да,,Да,11,11.01.2015
Ученик_964,79405571070,student964@example.com,964,16.01.2025,Дмитрий,Сайт,9,9,30.01.2025,25.03.2025,54,68,Клиент,Основной,,Нет,,Нет,12,23.12.2013
Ученик_965,79818115357,student965@example.com,965,31.10.2024,Дмитрий,Друг,7,6,06.11.2024,24.01.2025,79,85,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,10,01.09.2015
Ученик_966,79497841726,student966@example.com,966,18.05.2025,Анна,Сайт,9,8,31.05.2025,27.07.2025,57,70,Клиент,Северный,Елена,Да,,Да,14,23.02.2012
Ученик_967,79166134114,student967@example.com,967,22.05.2024,Дмитрий,Друг,4,3,26.05.2024,14.08.2024,80,84,Клиент,Основной,,Да,,Нет,13,25.09.2012
Ученик_968,79796924722,student968@example.com,968,21.01.2026,Дмитрий,Сайт,5,5,31.01.2026,11.03.2026,39,49,Клиент,Северный,Елена,Нет,,Нет,13,23.07.2012
Ученик_969,79607317600,student969@example.com,969,15.07.2024,Юлиана,Друг,10,7,16.07.2024,29.09.2024,75,76,Клиент,Основной,Елена,Да,vk.com/id123,Да,10,30.10.2015
Ученик_970,79747813304,student970@example.com,970,10.08.2024,Ольга,Сайт,3,3,19.08.2024,04.11.2024,77,86,Клиент,Основной,Елена,Нет,,Нет,12,25.08.2013
Ученик_971,79748904238,student971@example.com,971,02.01.2025,Анна,Реклама,6,5,16.01.2025,17.03.2025,60,74,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,14,01.09.2011
Ученик_972,79646552918,student972@example.com,972,21.12.2025,Дмитрий,Друг,11,9,25.12.2025,23.03.2026,88,92,Бывший клиент,Южный,Елена,Да,,Нет,16,24.11.2009
Ученик_973,79758136646,student973@example.com,973,20.04.2025,Юлиана,Давно знаю,3,3,26.04.2025,03.07.2025,68,74,Клиент,Южный,Елена,Нет,,Нет,11,13.01.2015
Ученик_974,79742854111,student974@example.com,974,07.09.2024,Анна,Друг,10,9,19.09.2024,08.12.2024,80,92,Клиент,Северный,Елена,Да,,Да,15,24.02.2011
Ученик_975,79874270684,student975@example.com,975,20.12.2024,Ольга,Соцсети,11,9,31.12.2024,02.03.2025,61,72,Клиент,Основной,Елена,Да,vk.com/id123,Да,13,07.07.2012
Ученик_976,79104014085,student976@example.com,976,13.09.2024,Ольга,Соцсети,8,7,17.09.2024,26.11.2024,70,74,Клиент,Основной,,Да,,Нет,13,19.12.2012
Ученик_977,79189409450,student977@example.com,977,30.01.2025,Дмитрий,Друг,5,5,08.02.2025,25.04.2025,76,85,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,10,04.09.2015
Ученик_978,79199327335,student978@example.com,978,25.07.2025,Дмитрий,Реклама,9,9,31.07.2025,18.09.2025,49,55,Клиент,Основной,,Да,,Нет,11,27.01.2015
Ученик_979,79673061511,student979@example.com,979,27.01.2026,Ольга,Реклама,3,1,30.01.2026,22.03.2026,51,54,Клиент,Южный,Елена,Нет,,Нет,11,02.01.2015
Ученик_980,79297171155,student980@example.com,980,08.08.2025,Юлиана,Реклама,7,4,09.08.2025,14.09.2025,36,37,Клиент,Основной,,Нет,vk.com/id123,Нет,14,16.05.2011
Ученик_981,79285702028,student981@example.com,981,07.07.2024,Дмитрий,Реклама,7,7,10.07.2024,29.09.2024,81,84,Бывший клиент,Основной,Елена,Да,vk.com/id123,Нет,12,10.06.2013
Ученик_982,79521759233,student982@example.com,982,14.10.2025,Анна,Давно знаю,5,1,28.10.2025,23.01.2026,87,101,Бывший клиент,Северный,Елена,Да,,Да,10,14.03.2016
Ученик_983,79877082994,student983@example.com,983,15.12.2025,Ольга,Соцсети,3,3,24.12.2025,05.03.2026,71,80,Клиент,Основной,Елена,Нет,,Нет,12,31.05.2013
Ученик_984,79865726040,student984@example.com,984,12.03.2025,Дмитрий,Соцсети,5,5,25.03.2025,04.05.2025,40,53,Клиент,Основной,Елена,Нет,,Нет,10,30.04.2015
Ученик_985,79395598590,student985@example.com,985,28.09.2024,Анна,Соцсети,6,6,05.10.2024,02.01.2025,89,96,Клиент,Северный,,Да,,Нет,10,13.04.2015
