client_id,full_name,age,birth_date,phone,email,responsible_manager,source,created_date,total_enrollments,total_attendances,first_attendance_date,last_attendance_date,attendance_days_span,lifetime_from_creation_to_last_attendance,student_status,branch,parent_info,subscribed_to_newsletter,vk,no_auto_notifications,diligence,base_attendance,risk,risk_score,avg_score,score_trend,academic_risk
869,Ученик_869,10,03.01.2016,79866424854,student869@example.com,Ольга,Давно знаю,06.08.2024,11,9,18.08.2024,23.10.2024,66,78,Бывший клиент,Южный,Елена,Да,,Нет,0.05,0.833,1,0.786,2.33,-0.00397,1
870,Ученик_870,15,13.09.2010,79193818994,student870@example.com,Юлиана,Друг,28.07.2024,6,5,03.08.2024,05.09.2024,33,39,Бывший клиент,Северный,Елена,Да,,Да,0.18,0.758,1,0.745,2.4,-0.0079,1
871,Ученик_871,14,10.07.2011,79306394085,student871@example.com,Дмитрий,Сайт,31.05.2024,7,4,03.06.2024,29.08.2024,87,90,Клиент,Основной,,Да,vk.com/id123,Нет,0.479,0.738,0,0.39,3.0,-0.02525,1
872,Ученик_872,13,19.02.2013,79194838874,student872@example.com,Ольга,Реклама,21.05.2024,5,5,28.05.2024,06.08.2024,70,77,Клиент,Основной,Елена,Да,vk.com/id123,Да,0.3,0.873,0,0.258,1.18,-0.0081,1
873,Ученик_873,10,04.11.2015,79276954836,student873@example.com,Юлиана,Соцсети,10.06.2024,9,4,13.06.2024,19.07.2024,36,39,Клиент,Северный,Елена,Нет,,Нет,0.7,0.699,0,0.272,4.16,0.00193,0
874,Ученик_874,13,03.02.2013,79123567680,student874@example.com,Анна,Давно знаю,21.03.2025,4,2,23.03.2025,11.05.2025,49,51,Клиент,Северный,,Да,,Да,0.32,0.913,0,0.273,2.8,0.00359,0
875,Ученик_875,14,12.08.2011,79981115588,student875@example.com,Дмитрий,Друг,06.09.2024,7,7,19.09.2024,27.10.2024,38,51,Клиент,Основной,,Да,,Нет,0.99,0.931,0,0.0,3.25,0.00638,0
876,Ученик_876,13,09.06.2012,79478869802,student876@example.com,Анна,Давно знаю,20.08.2025,11,10,29.08.2025,07.10.2025,39,48,Клиент,Основной,Елена,Да,,Да,0.468,0.81,0,0.252,2.3,-0.02034,1
877,Ученик_877,10,23.07.2015,79978707870,student877@example.com,Анна,Реклама,28.07.2024,11,9,08.08.2024,18.10.2024,71,82,Клиент,Южный,Елена,Да,vk.com/id123,Да,0.445,0.878,0,0.268,3.54,-0.0033,0
878,Ученик_878,14,05.04.2012,79989786718,student878@example.com,Ольга,Соцсети,01.07.2025,5,4,04.07.2025,31.08.2025,58,61,Клиент,Северный,Елена,Да,vk.com/id123,Нет,0.7,0.821,0,0.236,3.72,0.00652,0
879,Ученик_879,15,29.11.2010,79173319432,student879@example.com,Ольга,Соцсети,03.10.2024,9,9,13.10.2024,03.12.2024,51,61,Клиент,Южный,Елена,Да,,Нет,0.749,0.938,0,0.0,2.15,-0.03538,1
880,Ученик_880,10,29.02.2016,79943045210,student880@example.com,Юлиана,Сайт,18.12.2025,11,9,30.12.2025,29.01.2026,30,42,Клиент,Северный,Елена,Да,vk.com/id123,Да,0.364,0.893,0,0.352,2.6,-0.00138,0
881,Ученик_881,15,22.07.2010,79264063487,student881@example.com,Ольга,Сайт,03.07.2025,6,3,13.07.2025,19.09.2025,68,78,Клиент,Южный,Елена,Нет,,Нет,0.7,0.805,0,0.125,2.09,-0.01472,1
882,Ученик_882,10,13.10.2015,79981419612,student882@example.com,Дмитрий,Реклама,28.11.2024,5,4,05.12.2024,28.01.2025,54,61,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,0.567,0.852,0,0.304,4.2,-0.00783,0
883,Ученик_883,16,05.04.2010,79596775664,student883@example.com,Дмитрий,Друг,12.04.2024,9,9,25.04.2024,19.06.2024,55,68,Клиент,Южный,,Да,vk.com/id123,Да,0.817,0.865,0,0.0,2.1,-0.01692,1
884,Ученик_884,14,17.09.2011,79721818558,student884@example.com,Юлиана,Друг,11.04.2024,8,7,24.04.2024,20.07.2024,87,100,Клиент,Основной,Елена,Да,vk.com/id123,Да,0.936,0.888,0,0.0,4.34,-0.01558,0
885,Ученик_885,10,25.09.2015,79397800553,student885@example.com,Ольга,Друг,24.07.2024,6,2,29.07.2024,24.10.2024,87,92,Бывший клиент,Основной,Елена,Да,vk.com/id123,Да,0.373,0.557,1,0.888,3.1,-0.0096,0
886,Ученик_886,12,13.12.2013,79096600815,student886@example.com,Ольга,Давно знаю,17.02.2026,11,11,19.02.2026,07.05.2026,77,79,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,0.7,0.95,0,0.107,3.33,0.04381,0
887,Ученик_887,13,13.12.2012,79971207628,student887@example.com,Дмитрий,Реклама,05.05.2024,10,9,07.05.2024,22.07.2024,76,78,Клиент,Южный,Елена,Да,,Да,0.689,0.758,0,0.316,4.65,-0.00571,0
888,Ученик_888,12,19.12.2013,79934065444,student888@example.com,Анна,Давно знаю,02.02.2026,10,10,11.02.2026,26.04.2026,74,83,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,0.565,0.823,0,0.28,2.8,0.02609,0
889,Ученик_889,10,27.07.2015,79800982881,student889@example.com,Анна,Реклама,29.01.2026,7,7,10.02.2026,30.04.2026,79,91,Клиент,Основной,Елена,Да,vk.com/id123,Нет,0.605,0.886,0,0.0,3.57,-0.00047,0
890,Ученик_890,11,18.06.2014,79002099126,student890@example.com,Ольга,Реклама,14.08.2025,10,6,27.08.2025,18.10.2025,52,65,Клиент,Северный,,Да,,Да,0.7,0.772,0,0.192,2.4,-0.01813,1
891,Ученик_891,17,09.05.2008,79130693381,student891@example.com,Ольга,Давно знаю,27.10.2024,4,4,29.10.2024,05.01.2025,68,70,Клиент,Южный,Елена,Нет,,Нет,0.7,0.95,0,0.107,4.55,0.00698,0
892,Ученик_892,14,27.07.2011,79986115359,student892@example.com,Юлиана,Сайт,15.03.2025,3,2,18.03.2025,20.05.2025,63,66,Бывший клиент,Северный,Елена,Да,vk.com/id123,Да,0.131,0.499,1,1.0,2.35,-0.0013,1
893,Ученик_893,10,26.10.2015,79740397560,student893@example.com,Дмитрий,Давно знаю,08.10.2025,9,6,14.10.2025,30.12.2025,77,83,Бывший клиент,Северный,,Да,vk.com/id123,Нет,0.379,0.707,1,0.836,3.25,-0.03913,1
894,Ученик_894,11,29.11.2014,79515360022,student894@example.com,Анна,Реклама,16.05.2024,8,6,26.05.2024,10.08.2024,76,86,Клиент,Северный,Елена,Да,vk.com/id123,Нет,0.7,0.831,0,0.199,3.86,-0.00608,0
895,Ученик_895,10,06.06.2015,79365933326,student895@example.com,Ольга,Сайт,18.02.2026,3,3,01.03.2026,28.05.2026,88,99,Клиент,Основной,,Нет,vk.com/id123,Нет,0.7,0.786,0,0.214,4.09,0.00625,0
896,Ученик_896,17,14.07.2008,79671463117,student896@example.com,Юлиана,Реклама,06.05.2025,8,4,17.05.2025,19.07.2025,63,74,Клиент,Северный,Елена,Нет,vk.com/id123,Нет,0.381,0.874,0,0.257,4.05,-0.01141,0
897,Ученик_897,11,21.02.2015,79986893059,student897@example.com,Юлиана,Давно знаю,08.03.2025,10,8,21.03.2025,12.05.2025,52,65,Клиент,Северный,Елена,Да,vk.com/id123,Нет,0.575,0.803,0,0.289,3.1,-0.00049,0
898,Ученик_898,14,29.05.2011,79912604654,student898@example.com,Юлиана,Соцсети,27.07.2025,6,2,30.07.2025,10.10.2025,72,75,Бывший клиент,Северный,,Да,vk.com/id123,Да,0.333,0.549,1,0.924,1.76,-0.01828,1
899,Ученик_899,15,25.05.2010,79498440715,student899@example.com,Анна,Соцсети,26.08.2024,6,5,06.09.2024,20.11.2024,75,86,Клиент,Северный,Елена,Да,,Да,0.909,0.806,0,0.0,4.04,0.00992,0
900,Ученик_900,10,23.05.2015,79631159790,student900@example.com,Ольга,Давно знаю,21.06.2024,11,11,05.07.2024,20.09.2024,77,91,Клиент,Основной,Елена,Да,,Да,0.891,0.932,0,0.0,4.73,-0.0014,0
901,Ученик_901,17,31.03.2009,79381598412,student901@example.com,Юлиана,Друг,21.11.2024,3,0,04.12.2024,22.01.2025,49,62,Клиент,Северный,Елена,Да,vk.com/id123,Да,0.7,0.79,0,0.286,2.0,-0.00648,1
902,Ученик_902,15,24.05.2010,79334649743,student902@example.com,Анна,Соцсети,20.12.2024,7,7,27.12.2024,02.03.2025,65,72,Клиент,Южный,,Да,vk.com/id123,Нет,0.74,0.765,0,0.0,4.1,-0.00181,0
903,Ученик_903,12,07.05.2013,79331436631,student903@example.com,Ольга,Сайт,13.12.2025,5,4,15.12.2025,02.02.2026,49,51,Клиент,Южный,Елена,Да,vk.com/id123,Да,0.577,0.757,0,0.295,4.5,-0.02439,0
904,Ученик_904,12,29.09.2013,79209816802,student904@example.com,Анна,Давно знаю,05.09.2025,9,9,06.09.2025,15.10.2025,39,40,Клиент,Основной,,Да,,Да,0.3,0.892,0,0.24,3.75,0.00991,0
905,Ученик_905,10,23.12.2015,79643989866,student905@example.com,Ольга,Давно знаю,07.10.2025,5,3,13.10.2025,28.12.2025,76,82,Клиент,Южный,,Нет,,Нет,0.3,0.87,0,0.28,2.0,-0.0,1
906,Ученик_906,12,13.06.2013,79174246814,student906@example.com,Ольга,Друг,16.12.2025,9,5,18.12.2025,24.02.2026,68,70,Бывший клиент,Основной,Елена,Нет,,Нет,0.357,0.666,1,0.921,3.43,-0.00166,0
907,Ученик_907,15,16.03.2011,79669929016,student907@example.com,Анна,Соцсети,06.03.2025,5,3,19.03.2025,12.06.2025,85,98,Бывший клиент,Основной,Елена,Да,vk.com/id123,Да,0.256,0.672,1,0.921,2.43,0.00487,1
908,Ученик_908,12,18.10.2013,79079168231,student908@example.com,Анна,Соцсети,18.12.2024,11,9,01.01.2025,23.02.2025,53,67,Клиент,Северный,Елена,Да,,Нет,0.3,0.748,0,0.43,1.3,-0.00387,1
909,Ученик_909,16,07.02.2010,79031874640,student909@example.com,Ольга,Реклама,13.04.2024,10,8,24.04.2024,18.07.2024,85,96,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.7,0.785,0,0.269,2.35,-0.03068,1
910,Ученик_910,12,06.01.2014,79191707402,student910@example.com,Ольга,Реклама,20.11.2024,6,6,02.12.2024,23.02.2025,83,95,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.3,0.812,0,0.357,1.0,0.0,1
911,Ученик_911,10,22.11.2015,79363336272,student911@example.com,Юлиана,Давно знаю,05.08.2024,7,7,13.08.2024,03.10.2024,51,59,Клиент,Основной,Елена,Да,,Нет,0.3,0.888,0,0.241,1.93,-0.04404,1
912,Ученик_912,12,04.12.2013,79127231238,student912@example.com,Ольга,Сайт,23.09.2024,9,8,25.09.2024,31.10.2024,36,38,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.425,0.896,0,0.342,3.23,0.06699,0
913,Ученик_913,16,30.01.2010,79643761010,student913@example.com,Анна,Реклама,16.01.2026,10,10,20.01.2026,21.03.2026,60,64,Клиент,Северный,Елена,Нет,,Нет,0.323,0.95,0,0.172,2.53,-0.00938,0
914,Ученик_914,13,01.12.2012,79351844369,student914@example.com,Анна,Давно знаю,26.08.2024,6,5,30.08.2024,20.11.2024,82,86,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.3,0.779,0,0.406,2.7,-0.00682,0
915,Ученик_915,15,14.11.2010,79179780397,student915@example.com,Дмитрий,Реклама,08.07.2025,3,3,16.07.2025,04.09.2025,50,58,Клиент,Южный,,Да,,Нет,0.3,0.792,0,0.422,1.14,-0.00485,1
916,Ученик_916,17,11.05.2008,79345554954,student916@example.com,Ольга,Друг,24.09.2025,10,9,07.10.2025,25.12.2025,79,92,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,0.688,0.822,0,0.167,3.48,-3e-05,0
917,Ученик_917,10,15.04.2015,79222478872,student917@example.com,Дмитрий,Соцсети,01.06.2025,11,11,05.06.2025,25.07.2025,50,54,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.378,0.95,0,0.311,2.95,-0.01375,1
918,Ученик_918,16,18.08.2009,79613504282,student918@example.com,Дмитрий,Реклама,15.05.2024,8,4,23.05.2024,22.06.2024,30,38,Бывший клиент,Основной,,Нет,,Нет,0.137,0.786,1,0.83,2.8,-0.00382,0
919,Ученик_919,16,27.09.2009,79557079511,student919@example.com,Юлиана,Сайт,26.09.2025,6,3,05.10.2025,23.11.2025,49,58,Бывший клиент,Северный,,Да,,Да,0.05,0.552,1,0.954,2.33,0.01627,1
920,Ученик_920,13,15.03.2013,79439109702,student920@example.com,Ольга,Соцсети,26.04.2025,3,3,10.05.2025,30.06.2025,51,65,Клиент,Северный,Елена,Нет,,Нет,0.6,0.865,0,0.0,2.9,-0.02192,1
921,Ученик_921,17,26.10.2008,79285212538,student921@example.com,Дмитрий,Сайт,22.05.2024,8,3,28.05.2024,16.07.2024,49,55,Бывший клиент,Южный,,Нет,vk.com/id123,Нет,0.108,0.546,1,0.992,2.62,-0.00447,0
922,Ученик_922,10,22.02.2016,79076610062,student922@example.com,Юлиана,Сайт,17.12.2024,4,2,22.12.2024,02.03.2025,70,75,Клиент,Северный,Елена,Да,vk.com/id123,Нет,0.613,0.668,0,0.346,1.55,-0.01246,1
923,Ученик_923,10,24.12.2015,79800164591,student923@example.com,Анна,Сайт,08.04.2024,6,4,09.04.2024,03.06.2024,55,56,Бывший клиент,Южный,Елена,Нет,,Нет,0.187,0.534,1,0.961,1.0,0.0,1
924,Ученик_924,10,29.12.2015,79826862906,student924@example.com,Анна,Друг,27.05.2024,11,6,07.06.2024,19.07.2024,42,53,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,0.069,0.659,1,0.825,1.1,-0.0,1
925,Ученик_925,14,11.10.2011,79929287169,student925@example.com,Дмитрий,Соцсети,09.10.2024,8,8,12.10.2024,10.12.2024,59,62,Клиент,Северный,Елена,Да,,Нет,0.624,0.923,0,0.198,2.87,-0.01537,1
926,Ученик_926,13,19.12.2012,79365780431,student926@example.com,Анна,Соцсети,16.11.2025,5,5,21.11.2025,22.01.2026,62,67,Клиент,Основной,Елена,Нет,,Нет,0.707,0.865,0,0.0,2.07,-0.01954,1
927,Ученик_927,10,30.12.2015,79402331243,student927@example.com,Дмитрий,Соцсети,12.01.2025,5,4,21.01.2025,06.03.2025,44,53,Клиент,Основной,,Нет,vk.com/id123,Нет,0.7,0.785,0,0.151,4.0,0.01714,0
928,Ученик_928,11,30.01.2015,79242118734,student928@example.com,Юлиана,Сайт,24.04.2025,8,5,08.05.2025,17.07.2025,70,84,Клиент,Северный,Елена,Нет,,Нет,0.7,0.737,0,0.195,4.24,-0.00583,0
929,Ученик_929,12,11.09.2013,79165024710,student929@example.com,Ольга,Друг,07.06.2025,8,8,09.06.2025,25.08.2025,77,79,Клиент,Северный,Елена,Да,vk.com/id123,Нет,0.7,0.875,0,0.265,3.99,-0.00331,0
930,Ученик_930,11,01.06.2014,79573904893,student930@example.com,Дмитрий,Друг,06.01.2025,6,6,10.01.2025,15.02.2025,36,40,Клиент,Северный,Елена,Да,,Нет,0.672,0.909,0,0.225,4.36,-0.00445,0
931,Ученик_931,13,09.02.2013,79184064756,student931@example.com,Дмитрий,Сайт,06.06.2025,4,4,18.06.2025,20.07.2025,32,44,Клиент,Основной,Елена,Нет,vk.com/id123,Нет,0.8,0.917,0,0.0,2.83,-0.02802,1
932,Ученик_932,14,06.01.2012,79304746849,student932@example.com,Дмитрий,Давно знаю,02.08.2025,10,8,11.08.2025,22.10.2025,72,81,Бывший клиент,Основной,,Да,vk.com/id123,Да,0.318,0.668,1,0.883,3.05,-0.00129,0
933,Ученик_933,17,04.05.2008,79184496457,student933@example.com,Юлиана,Друг,28.07.2024,10,7,09.08.2024,29.10.2024,81,93,Бывший клиент,Северный,Елена,Нет,vk.com/id123,Нет,0.5,0.619,1,0.847,1.32,-0.00801,1
934,Ученик_934,15,08.09.2010,79797943460,student934@example.com,Анна,Соцсети,31.08.2024,4,3,12.09.2024,07.12.2024,86,98,Клиент,Основной,Елена,Да,,Да,0.3,0.719,0,0.387,2.7,0.0096,0
935,Ученик_935,10,21.12.2015,79648228085,student935@example.com,Анна,Реклама,10.09.2025,3,2,17.09.2025,05.11.2025,49,56,Клиент,Южный,Елена,Нет,vk.com/id123,Нет,0.506,0.77,0,0.326,3.47,0.00584,0
936,Ученик_936,10,09.06.2015,79068687310,student936@example.com,Дмитрий,Реклама,07.02.2025,11,10,10.02.2025,19.04.2025,68,71,Клиент,Северный,,Да,vk.com/id123,Да,0.427,0.849,0,0.386,3.9,-0.00857,0
937,Ученик_937,15,01.12.2010,79496815461,student937@example.com,Ольга,Друг,20.01.2026,5,5,27.01.2026,16.04.2026,79,86,Клиент,Южный,Елена,Нет,,Нет,0.636,0.822,0,0.0,4.04,0.00737,0
938,Ученик_938,13,18.02.2013,79658233277,student938@example.com,Дмитрий,Сайт,08.06.2024,3,3,14.06.2024,10.09.2024,88,94,Бывший клиент,Основной,Елена,Нет,,Нет,0.295,0.752,1,0.77,1.9,-0.01261,1
939,Ученик_939,13,04.01.2013,79750164093,student939@example.com,Дмитрий,Друг,09.10.2025,5,5,21.10.2025,12.12.2025,52,64,Клиент,Основной,Елена,Да,vk.com/id123,Да,0.86,0.791,0,0.0,4.78,0.00796,0
940,Ученик_940,11,15.01.2015,79441606556,student940@example.com,Ольга,Сайт,24.05.2024,9,8,06.06.2024,11.08.2024,66,79,Клиент,Южный,Елена,Да,vk.com/id123,Да,0.679,0.772,0,0.279,2.7,-0.03208,1
941,Ученик_941,13,29.09.2012,79484188831,student941@example.com,Юлиана,Давно знаю,19.08.2024,8,5,02.09.2024,17.11.2024,76,90,Клиент,Основной,Елена,Нет,,Нет,0.588,0.746,0,0.373,1.66,-0.02138,1
942,Ученик_942,14,21.07.2011,79368999657,student942@example.com,Дмитрий,Давно знаю,27.12.2024,4,2,31.12.2024,27.03.2025,86,90,Клиент,Южный,,Нет,,Нет,0.432,0.801,0,0.351,2.13,-0.01298,1
943,Ученик_943,11,27.12.2014,79719724388,student943@example.com,Юлиана,Соцсети,23.06.2025,8,8,04.07.2025,17.08.2025,44,55,Клиент,Южный,,Да,vk.com/id123,Да,0.3,0.861,0,0.288,2.68,0.00254,0
944,Ученик_944,11,12.08.2014,79505504475,student944@example.com,Юлиана,Давно знаю,12.08.2024,10,8,21.08.2024,12.10.2024,52,61,Бывший клиент,Северный,Елена,Да,,Нет,0.238,0.848,1,0.768,3.17,-0.00348,0
945,Ученик_945,11,08.01.2015,79083306581,student945@example.com,Юлиана,Давно знаю,08.09.2025,3,3,21.09.2025,29.10.2025,38,51,Клиент,Южный,,Да,,Нет,0.545,0.873,0,0.192,3.54,0.01349,0
946,Ученик_946,14,25.04.2011,79958516125,student946@example.com,Анна,Сайт,04.02.2026,10,10,12.02.2026,28.03.2026,44,52,Клиент,Южный,Елена,Да,vk.com/id123,Нет,0.902,0.828,0,0.0,4.85,0.00275,0
947,Ученик_947,16,23.08.2009,79056280451,student947@example.com,Юлиана,Давно знаю,20.02.2026,9,9,03.03.2026,24.05.2026,82,93,Клиент,Южный,Елена,Нет,,Нет,0.912,0.878,0,0.0,5.0,-0.0,0
948,Ученик_948,15,25.09.2010,79017221150,student948@example.com,Анна,Реклама,09.10.2025,7,3,18.10.2025,10.01.2026,84,93,Бывший клиент,Северный,Елена,Да,vk.com/id123,Нет,0.142,0.577,1,0.905,1.87,0.00091,1
